date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:54:59	27326/27326	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:54:59%20GMT	https://kargosoft-com-tr.webflow.io/post/logistics-software-helps-you	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/post/logistics-software-helps-you.html	(from https://kargosoft-com-tr.webflow.io/)
22:55:00	26917/26917	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:55:00%20GMT	https://kargosoft-com-tr.webflow.io/post/logistics-software-is-tool	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/post/logistics-software-is-tool.html	(from https://kargosoft-com-tr.webflow.io/)
22:55:01	27338/27338	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:55:01%20GMT	https://kargosoft-com-tr.webflow.io/post/logistics-software-helps-you-to-organize	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/post/logistics-software-helps-you-to-organize.html	(from https://kargosoft-com-tr.webflow.io/)
22:55:02	12291/12291	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:55:02%20GMT	https://kargosoft-com-tr.webflow.io/agb	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/agb.html	(from https://kargosoft-com-tr.webflow.io/)
22:55:03	12315/12315	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:55:03%20GMT	https://kargosoft-com-tr.webflow.io/impressum	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/impressum.html	(from https://kargosoft-com-tr.webflow.io/)
22:55:04	12330/12330	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:55:04%20GMT	https://kargosoft-com-tr.webflow.io/privacy-policy	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/privacy-policy.html	(from https://kargosoft-com-tr.webflow.io/)
22:55:05	12351/12351	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:55:05%20GMT	https://kargosoft-com-tr.webflow.io/terms-and-conditions	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/terms-and-conditions.html	(from https://kargosoft-com-tr.webflow.io/)
22:55:06	28539/28539	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:55:06%20GMT	https://kargosoft-com-tr.webflow.io/blog-category/all	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/blog-category/all.html	(from https://kargosoft-com-tr.webflow.io/blog)
22:55:07	20428/20428	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:55:07%20GMT	https://kargosoft-com-tr.webflow.io/blog-category/guides	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/blog-category/guides.html	(from https://kargosoft-com-tr.webflow.io/blog)
22:55:08	20432/20432	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:55:08%20GMT	https://kargosoft-com-tr.webflow.io/blog-category/updates	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/blog-category/updates.html	(from https://kargosoft-com-tr.webflow.io/blog)
22:55:09	20436/20436	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:55:09%20GMT	https://kargosoft-com-tr.webflow.io/blog-category/business	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/blog-category/business.html	(from https://kargosoft-com-tr.webflow.io/blog)
22:55:10	26846/26846	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:55:10%20GMT	https://kargosoft-com-tr.webflow.io/post/logistics-software	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/post/logistics-software.html	(from https://kargosoft-com-tr.webflow.io/blog)
22:55:11	17165/17165	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:55:11%20GMT	https://kargosoft-com-tr.webflow.io/integration-category/social-network	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/integration-category/social-network.html	(from https://kargosoft-com-tr.webflow.io/integration/sms)
22:55:12	15909/15909	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:55:12%20GMT	https://kargosoft-com-tr.webflow.io/integration-category/communication	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/integration-category/communication.html	(from https://kargosoft-com-tr.webflow.io/integration/e-waybill)
22:55:13	16008/16008	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:55:13%20GMT	https://kargosoft-com-tr.webflow.io/integration-category/streaming	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/integration-category/streaming.html	(from https://kargosoft-com-tr.webflow.io/integration/e-invoice)
22:55:14	28846/28846	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:55:14%20GMT	https://kargosoft-com-tr.webflow.io/author/omer-hakan-olcer	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/author/omer-hakan-olcer.html	(from https://kargosoft-com-tr.webflow.io/post/logistics-software-helps-you)
22:55:15	26518/26518	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:55:15%20GMT	https://kargosoft-com-tr.webflow.io/author/omer-hakan-olcer?930b7e13_page=2	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/author/omer-hakan-olcer4c6a.html	(from https://kargosoft-com-tr.webflow.io/author/omer-hakan-olcer)
22:55:16	28846/28846	---M-Z	200	added ('OK')	text/html	date:Fri,%2014%20Jul%202023%2022:55:16%20GMT	https://kargosoft-com-tr.webflow.io/author/omer-hakan-olcer?930b7e13_page=1	/home/ubuntu/clone/sites/kargosoft.com.tr/website_clone/kargosoft-com-tr.webflow.io/author/omer-hakan-olcerc1de.html	(from https://kargosoft-com-tr.webflow.io/author/omer-hakan-olcer?930b7e13_page=2)
